canonical_id,profile_key,unique_identifier,specific_task_group_title,chapter_title,display_name,theme,shadow_index,shadow_text
EA-024,personality_profile_24,STG 1.3.1.1,Harmony,The Phoenix Protocol - Transformation Through Sacred Death and Rebirth,The Phoenix Transformer,New Beginnings - Transformation Through Release and Renewal,4,becomes addicted to dramatic rebirth cycles
EA-024,personality_profile_24,STG 1.3.1.1,Harmony,The Phoenix Protocol - Transformation Through Sacred Death and Rebirth,The Phoenix Transformer,New Beginnings - Transformation Through Release and Renewal,5,uses 'transformation' to avoid commitment or follow-through
EA-024,personality_profile_24,STG 1.3.1.1,Harmony,The Phoenix Protocol - Transformation Through Sacred Death and Rebirth,The Phoenix Transformer,New Beginnings - Transformation Through Release and Renewal,6,judges others who grieve endings as 'unenlightened'
EA-024,personality_profile_24,STG 1.3.1.1,Harmony,The Phoenix Protocol - Transformation Through Sacred Death and Rebirth,The Phoenix Transformer,New Beginnings - Transformation Through Release and Renewal,7,loses sense of continuity through constant reinvention
EA-025,personality_profile_25,STG 1.3.1.2,New Beginnings,The Trial of Echoing Temptations - Testing Commitment Under Ultimate Pressure,The Temptation Resister,Stability - Leadership Tested Through Deepest Temptations,1,becomes self-righteous about resisting temptations
EA-025,personality_profile_25,STG 1.3.1.2,New Beginnings,The Trial of Echoing Temptations - Testing Commitment Under Ultimate Pressure,The Temptation Resister,Stability - Leadership Tested Through Deepest Temptations,2,judges others who struggle with choosing difficult paths
EA-025,personality_profile_25,STG 1.3.1.2,New Beginnings,The Trial of Echoing Temptations - Testing Commitment Under Ultimate Pressure,The Temptation Resister,Stability - Leadership Tested Through Deepest Temptations,3,uses 'higher purpose' to justify harmful self-neglect
EA-025,personality_profile_25,STG 1.3.1.2,New Beginnings,The Trial of Echoing Temptations - Testing Commitment Under Ultimate Pressure,The Temptation Resister,Stability - Leadership Tested Through Deepest Temptations,4,becomes rigid and inflexible in pursuit of ideals
EA-025,personality_profile_25,STG 1.3.1.2,New Beginnings,The Trial of Echoing Temptations - Testing Commitment Under Ultimate Pressure,The Temptation Resister,Stability - Leadership Tested Through Deepest Temptations,5,loses connection to legitimate human needs and desires
EA-025,personality_profile_25,STG 1.3.1.2,New Beginnings,The Trial of Echoing Temptations - Testing Commitment Under Ultimate Pressure,The Temptation Resister,Stability - Leadership Tested Through Deepest Temptations,6,sacrifices unnecessarily to prove commitment
EA-025,personality_profile_25,STG 1.3.1.2,New Beginnings,The Trial of Echoing Temptations - Testing Commitment Under Ultimate Pressure,The Temptation Resister,Stability - Leadership Tested Through Deepest Temptations,7,mistakes suffering for virtue
EA-026,personality_profile_26,STG 1.3.1.3,Balance,The Seven Paths - Opportunity Discernment Through Balance,The Discerning Chooser,Balance - Strategic Wisdom Through Opportunity Evaluation,1,becomes paralyzed by too many good options
EA-026,personality_profile_26,STG 1.3.1.3,Balance,The Seven Paths - Opportunity Discernment Through Balance,The Discerning Chooser,Balance - Strategic Wisdom Through Opportunity Evaluation,2,uses 'discernment' to avoid commitment entirely
EA-026,personality_profile_26,STG 1.3.1.3,Balance,The Seven Paths - Opportunity Discernment Through Balance,The Discerning Chooser,Balance - Strategic Wisdom Through Opportunity Evaluation,3,overanalyzes opportunities until they disappear
EA-026,personality_profile_26,STG 1.3.1.3,Balance,The Seven Paths - Opportunity Discernment Through Balance,The Discerning Chooser,Balance - Strategic Wisdom Through Opportunity Evaluation,4,judges others who choose differently as 'unwise'
EA-026,personality_profile_26,STG 1.3.1.3,Balance,The Seven Paths - Opportunity Discernment Through Balance,The Discerning Chooser,Balance - Strategic Wisdom Through Opportunity Evaluation,5,becomes so cautious that no option seems safe enough
EA-026,personality_profile_26,STG 1.3.1.3,Balance,The Seven Paths - Opportunity Discernment Through Balance,The Discerning Chooser,Balance - Strategic Wisdom Through Opportunity Evaluation,6,loses opportunities through excessive evaluation
EA-026,personality_profile_26,STG 1.3.1.3,Balance,The Seven Paths - Opportunity Discernment Through Balance,The Discerning Chooser,Balance - Strategic Wisdom Through Opportunity Evaluation,7,confuses complexity with wisdom
EA-027,personality_profile_27,STG 1.3.2.1,Opportunities,The Six Victories - Comprehensive Mastery Through Proven Achievement,The Triumphant Master,Opportunities - Growth Through Demonstrated Competence,1,becomes addicted to external validation and recognition
EA-027,personality_profile_27,STG 1.3.2.1,Opportunities,The Six Victories - Comprehensive Mastery Through Proven Achievement,The Triumphant Master,Opportunities - Growth Through Demonstrated Competence,2,defines worth entirely through achievements and victories
EA-027,personality_profile_27,STG 1.3.2.1,Opportunities,The Six Victories - Comprehensive Mastery Through Proven Achievement,The Triumphant Master,Opportunities - Growth Through Demonstrated Competence,3,performs for approval rather than authentic growth
EA-027,personality_profile_27,STG 1.3.2.1,Opportunities,The Six Victories - Comprehensive Mastery Through Proven Achievement,The Triumphant Master,Opportunities - Growth Through Demonstrated Competence,4,judges others who don't demonstrate mastery as quickly
EA-027,personality_profile_27,STG 1.3.2.1,Opportunities,The Six Victories - Comprehensive Mastery Through Proven Achievement,The Triumphant Master,Opportunities - Growth Through Demonstrated Competence,5,avoids challenges where victory isn't guaranteed
EA-027,personality_profile_27,STG 1.3.2.1,Opportunities,The Six Victories - Comprehensive Mastery Through Proven Achievement,The Triumphant Master,Opportunities - Growth Through Demonstrated Competence,6,uses past achievements to avoid current growth
EA-027,personality_profile_27,STG 1.3.2.1,Opportunities,The Six Victories - Comprehensive Mastery Through Proven Achievement,The Triumphant Master,Opportunities - Growth Through Demonstrated Competence,7,confuses performance with genuine mastery
EA-028,personality_profile_28,STG 1.3.2.2,Achievement,The Three Wounds - Growth Through Disruption and Heartbreak,The Wounded Healer,Achievement - Transformation Through Painful Disruption,1,becomes addicted to trauma and crisis as identity
EA-028,personality_profile_28,STG 1.3.2.2,Achievement,The Three Wounds - Growth Through Disruption and Heartbreak,The Wounded Healer,Achievement - Transformation Through Painful Disruption,2,wears wounds as badges rather than integrating lessons
EA-028,personality_profile_28,STG 1.3.2.2,Achievement,The Three Wounds - Growth Through Disruption and Heartbreak,The Wounded Healer,Achievement - Transformation Through Painful Disruption,3,uses past suffering to avoid present growth
EA-028,personality_profile_28,STG 1.3.2.2,Achievement,The Three Wounds - Growth Through Disruption and Heartbreak,The Wounded Healer,Achievement - Transformation Through Painful Disruption,4,believes they must suffer to prove worthiness
EA-028,personality_profile_28,STG 1.3.2.2,Achievement,The Three Wounds - Growth Through Disruption and Heartbreak,The Wounded Healer,Achievement - Transformation Through Painful Disruption,5,judges those who haven't been similarly wounded
EA-028,personality_profile_28,STG 1.3.2.2,Achievement,The Three Wounds - Growth Through Disruption and Heartbreak,The Wounded Healer,Achievement - Transformation Through Painful Disruption,6,seeks out painful experiences unnecessarily
EA-028,personality_profile_28,STG 1.3.2.2,Achievement,The Three Wounds - Growth Through Disruption and Heartbreak,The Wounded Healer,Achievement - Transformation Through Painful Disruption,7,confuses suffering with depth or authenticity
EA-029,personality_profile_29,STG 1.3.2.3,Disruption,The Balanced Choice - Adaptation Through Strategic Disruption Management,The Adaptive Innovator,Disruption - Innovation Through Rapid Adaptation Under Pressure,1,becomes addicted to crisis and chaos for stimulation
EA-029,personality_profile_29,STG 1.3.2.3,Disruption,The Balanced Choice - Adaptation Through Strategic Disruption Management,The Adaptive Innovator,Disruption - Innovation Through Rapid Adaptation Under Pressure,2,uses disruption as excuse to avoid sustained effort
EA-029,personality_profile_29,STG 1.3.2.3,Disruption,The Balanced Choice - Adaptation Through Strategic Disruption Management,The Adaptive Innovator,Disruption - Innovation Through Rapid Adaptation Under Pressure,3,abandons what works too quickly for novelty
EA-029,personality_profile_29,STG 1.3.2.3,Disruption,The Balanced Choice - Adaptation Through Strategic Disruption Management,The Adaptive Innovator,Disruption - Innovation Through Rapid Adaptation Under Pressure,4,creates chaos unnecessarily to demonstrate adaptability
EA-029,personality_profile_29,STG 1.3.2.3,Disruption,The Balanced Choice - Adaptation Through Strategic Disruption Management,The Adaptive Innovator,Disruption - Innovation Through Rapid Adaptation Under Pressure,5,judges stable approaches as inferior or boring
EA-029,personality_profile_29,STG 1.3.2.3,Disruption,The Balanced Choice - Adaptation Through Strategic Disruption Management,The Adaptive Innovator,Disruption - Innovation Through Rapid Adaptation Under Pressure,6,burns out from constant high-pressure innovation
EA-029,personality_profile_29,STG 1.3.2.3,Disruption,The Balanced Choice - Adaptation Through Strategic Disruption Management,The Adaptive Innovator,Disruption - Innovation Through Rapid Adaptation Under Pressure,7,confuses reactive pivoting with strategic adaptation
EA-030,personality_profile_30,STG 1.3.3.1,Restoration,The Balanced Choice - Restoration Through Difficult Decisions,The Wise Restorer,Restoration - Healing Through Balanced Decision-Making,1,becomes paralyzed by analysis of competing options
EA-030,personality_profile_30,STG 1.3.3.1,Restoration,The Balanced Choice - Restoration Through Difficult Decisions,The Wise Restorer,Restoration - Healing Through Balanced Decision-Making,2,uses 'balance' to avoid making necessary hard choices
EA-030,personality_profile_30,STG 1.3.3.1,Restoration,The Balanced Choice - Restoration Through Difficult Decisions,The Wise Restorer,Restoration - Healing Through Balanced Decision-Making,3,judges others who decide quickly as reckless
EA-030,personality_profile_30,STG 1.3.3.1,Restoration,The Balanced Choice - Restoration Through Difficult Decisions,The Wise Restorer,Restoration - Healing Through Balanced Decision-Making,4,creates false equivalence between unequal options
EA-030,personality_profile_30,STG 1.3.3.1,Restoration,The Balanced Choice - Restoration Through Difficult Decisions,The Wise Restorer,Restoration - Healing Through Balanced Decision-Making,5,abandons leadership through excessive consultation
EA-030,personality_profile_30,STG 1.3.3.1,Restoration,The Balanced Choice - Restoration Through Difficult Decisions,The Wise Restorer,Restoration - Healing Through Balanced Decision-Making,6,uses complexity as excuse for inaction
EA-030,personality_profile_30,STG 1.3.3.1,Restoration,The Balanced Choice - Restoration Through Difficult Decisions,The Wise Restorer,Restoration - Healing Through Balanced Decision-Making,7,confuses deliberation with wisdom
EA-031,personality_profile_31,STG 1.3.3.2,Deployment,The Six Foundations - Strategic Execution Through Coordinated Deployment,The Strategic Executor,Deployment - Systematic Achievement Through Coordinated Action,1,becomes overly focused on execution over purpose
EA-031,personality_profile_31,STG 1.3.3.2,Deployment,The Six Foundations - Strategic Execution Through Coordinated Deployment,The Strategic Executor,Deployment - Systematic Achievement Through Coordinated Action,2,micromanages details instead of empowering teams
EA-031,personality_profile_31,STG 1.3.3.2,Deployment,The Six Foundations - Strategic Execution Through Coordinated Deployment,The Strategic Executor,Deployment - Systematic Achievement Through Coordinated Action,3,values efficiency over relationships or meaning
