canonical_id,profile_key,unique_identifier,specific_task_group_title,chapter_title,display_name,theme,strength_index,strength_text
EA-021,personality_profile_21,STG 1.2.3.2,Perseverance,The Treasury of Infinite Choices - Strategic Perseverance,The Patient Cultivator,Perseverance - Long-Term Resilience Through Strategic Patience,4,invests in compounding approaches over quick wins
EA-021,personality_profile_21,STG 1.2.3.2,Perseverance,The Treasury of Infinite Choices - Strategic Perseverance,The Patient Cultivator,Perseverance - Long-Term Resilience Through Strategic Patience,5,maintains commitment through periods without visible results
EA-021,personality_profile_21,STG 1.2.3.2,Perseverance,The Treasury of Infinite Choices - Strategic Perseverance,The Patient Cultivator,Perseverance - Long-Term Resilience Through Strategic Patience,6,balances immediate needs with long-term vision
EA-021,personality_profile_21,STG 1.2.3.2,Perseverance,The Treasury of Infinite Choices - Strategic Perseverance,The Patient Cultivator,Perseverance - Long-Term Resilience Through Strategic Patience,7,transforms obstacles into stepping-stones through patient wisdom
EA-022,personality_profile_22,STG 1.2.3.3,Investing,The Goddess of Mindful Direction - Strategic Resource Cultivation,The Mindful Cultivator,Investing - Strategic Resource Cultivation Through Mindful Direction,1,directs resources with clear purpose and mindful awareness
EA-022,personality_profile_22,STG 1.2.3.3,Investing,The Goddess of Mindful Direction - Strategic Resource Cultivation,The Mindful Cultivator,Investing - Strategic Resource Cultivation Through Mindful Direction,2,invests energy consciously rather than unconsciously
EA-022,personality_profile_22,STG 1.2.3.3,Investing,The Goddess of Mindful Direction - Strategic Resource Cultivation,The Mindful Cultivator,Investing - Strategic Resource Cultivation Through Mindful Direction,3,maintains present-moment focus while working toward long-term goals
EA-022,personality_profile_22,STG 1.2.3.3,Investing,The Goddess of Mindful Direction - Strategic Resource Cultivation,The Mindful Cultivator,Investing - Strategic Resource Cultivation Through Mindful Direction,4,balances strategic planning with emotional regulation
EA-022,personality_profile_22,STG 1.2.3.3,Investing,The Goddess of Mindful Direction - Strategic Resource Cultivation,The Mindful Cultivator,Investing - Strategic Resource Cultivation Through Mindful Direction,5,"cultivates wealth through deliberate, skilled practice"
EA-022,personality_profile_22,STG 1.2.3.3,Investing,The Goddess of Mindful Direction - Strategic Resource Cultivation,The Mindful Cultivator,Investing - Strategic Resource Cultivation Through Mindful Direction,6,transforms accumulated power into purposeful impact
EA-022,personality_profile_22,STG 1.2.3.3,Investing,The Goddess of Mindful Direction - Strategic Resource Cultivation,The Mindful Cultivator,Investing - Strategic Resource Cultivation Through Mindful Direction,7,integrates inner awareness with external resource management
EA-023,personality_profile_23,MAT 1.2,,The Harmonic Convergence - Mastery of Conscious Will Direction,The Conscious Magician,Direction - Mastery Through Conscious Will and Present Awareness,1,integrates consciousness with power for precise manifestation
EA-023,personality_profile_23,MAT 1.2,,The Harmonic Convergence - Mastery of Conscious Will Direction,The Conscious Magician,Direction - Mastery Through Conscious Will and Present Awareness,2,directs will consciously across all dimensions of action
EA-023,personality_profile_23,MAT 1.2,,The Harmonic Convergence - Mastery of Conscious Will Direction,The Conscious Magician,Direction - Mastery Through Conscious Will and Present Awareness,3,maintains absolute presence even amid cosmic complexity
EA-023,personality_profile_23,MAT 1.2,,The Harmonic Convergence - Mastery of Conscious Will Direction,The Conscious Magician,Direction - Mastery Through Conscious Will and Present Awareness,4,harmonizes multiple skills into seamless unified action
EA-023,personality_profile_23,MAT 1.2,,The Harmonic Convergence - Mastery of Conscious Will Direction,The Conscious Magician,Direction - Mastery Through Conscious Will and Present Awareness,5,channels divine wisdom through practical application
EA-023,personality_profile_23,MAT 1.2,,The Harmonic Convergence - Mastery of Conscious Will Direction,The Conscious Magician,Direction - Mastery Through Conscious Will and Present Awareness,6,manifests clear purpose through emotional mastery
EA-023,personality_profile_23,MAT 1.2,,The Harmonic Convergence - Mastery of Conscious Will Direction,The Conscious Magician,Direction - Mastery Through Conscious Will and Present Awareness,7,transforms awareness into tangible cosmic impact
EA-024,personality_profile_24,STG 1.3.1.1,Harmony,The Phoenix Protocol - Transformation Through Sacred Death and Rebirth,The Phoenix Transformer,New Beginnings - Transformation Through Release and Renewal,1,releases old identities courageously when transformation calls
EA-024,personality_profile_24,STG 1.3.1.1,Harmony,The Phoenix Protocol - Transformation Through Sacred Death and Rebirth,The Phoenix Transformer,New Beginnings - Transformation Through Release and Renewal,2,trusts the death-rebirth cycle as essential for growth
EA-024,personality_profile_24,STG 1.3.1.1,Harmony,The Phoenix Protocol - Transformation Through Sacred Death and Rebirth,The Phoenix Transformer,New Beginnings - Transformation Through Release and Renewal,3,transforms endings into powerful new beginnings
EA-024,personality_profile_24,STG 1.3.1.1,Harmony,The Phoenix Protocol - Transformation Through Sacred Death and Rebirth,The Phoenix Transformer,New Beginnings - Transformation Through Release and Renewal,4,lets go of external validation to embrace authentic purpose
EA-024,personality_profile_24,STG 1.3.1.1,Harmony,The Phoenix Protocol - Transformation Through Sacred Death and Rebirth,The Phoenix Transformer,New Beginnings - Transformation Through Release and Renewal,5,navigates identity dissolution without losing core essence
EA-024,personality_profile_24,STG 1.3.1.1,Harmony,The Phoenix Protocol - Transformation Through Sacred Death and Rebirth,The Phoenix Transformer,New Beginnings - Transformation Through Release and Renewal,6,supports others through necessary endings and transitions
EA-024,personality_profile_24,STG 1.3.1.1,Harmony,The Phoenix Protocol - Transformation Through Sacred Death and Rebirth,The Phoenix Transformer,New Beginnings - Transformation Through Release and Renewal,7,recognizes when chapters must close for new ones to open
EA-025,personality_profile_25,STG 1.3.1.2,New Beginnings,The Trial of Echoing Temptations - Testing Commitment Under Ultimate Pressure,The Temptation Resister,Stability - Leadership Tested Through Deepest Temptations,1,resists powerful temptations through clarity of purpose
EA-025,personality_profile_25,STG 1.3.1.2,New Beginnings,The Trial of Echoing Temptations - Testing Commitment Under Ultimate Pressure,The Temptation Resister,Stability - Leadership Tested Through Deepest Temptations,2,chooses difficult paths over comfortable escapes consciously
EA-025,personality_profile_25,STG 1.3.1.2,New Beginnings,The Trial of Echoing Temptations - Testing Commitment Under Ultimate Pressure,The Temptation Resister,Stability - Leadership Tested Through Deepest Temptations,3,maintains commitment when facing deepest fears
EA-025,personality_profile_25,STG 1.3.1.2,New Beginnings,The Trial of Echoing Temptations - Testing Commitment Under Ultimate Pressure,The Temptation Resister,Stability - Leadership Tested Through Deepest Temptations,4,recognizes illusion and manipulation for what they are
EA-025,personality_profile_25,STG 1.3.1.2,New Beginnings,The Trial of Echoing Temptations - Testing Commitment Under Ultimate Pressure,The Temptation Resister,Stability - Leadership Tested Through Deepest Temptations,5,supports others through their temptation trials
EA-025,personality_profile_25,STG 1.3.1.2,New Beginnings,The Trial of Echoing Temptations - Testing Commitment Under Ultimate Pressure,The Temptation Resister,Stability - Leadership Tested Through Deepest Temptations,6,transforms temptation trials into strengthened resolve
EA-025,personality_profile_25,STG 1.3.1.2,New Beginnings,The Trial of Echoing Temptations - Testing Commitment Under Ultimate Pressure,The Temptation Resister,Stability - Leadership Tested Through Deepest Temptations,7,demonstrates unshakeable leadership stability under pressure
EA-026,personality_profile_26,STG 1.3.1.3,Balance,The Seven Paths - Opportunity Discernment Through Balance,The Discerning Chooser,Balance - Strategic Wisdom Through Opportunity Evaluation,1,discerns genuine opportunities from attractive illusions
EA-026,personality_profile_26,STG 1.3.1.3,Balance,The Seven Paths - Opportunity Discernment Through Balance,The Discerning Chooser,Balance - Strategic Wisdom Through Opportunity Evaluation,2,evaluates multiple options strategically before choosing
EA-026,personality_profile_26,STG 1.3.1.3,Balance,The Seven Paths - Opportunity Discernment Through Balance,The Discerning Chooser,Balance - Strategic Wisdom Through Opportunity Evaluation,3,maintains focus despite abundance of possibilities
EA-026,personality_profile_26,STG 1.3.1.3,Balance,The Seven Paths - Opportunity Discernment Through Balance,The Discerning Chooser,Balance - Strategic Wisdom Through Opportunity Evaluation,4,sees beyond surface appeal to underlying truth
EA-026,personality_profile_26,STG 1.3.1.3,Balance,The Seven Paths - Opportunity Discernment Through Balance,The Discerning Chooser,Balance - Strategic Wisdom Through Opportunity Evaluation,5,balances opportunity evaluation with decisive action
EA-026,personality_profile_26,STG 1.3.1.3,Balance,The Seven Paths - Opportunity Discernment Through Balance,The Discerning Chooser,Balance - Strategic Wisdom Through Opportunity Evaluation,6,builds upon chosen paths rather than being scattered
EA-026,personality_profile_26,STG 1.3.1.3,Balance,The Seven Paths - Opportunity Discernment Through Balance,The Discerning Chooser,Balance - Strategic Wisdom Through Opportunity Evaluation,7,recognizes when options serve ego versus authentic purpose
EA-027,personality_profile_27,STG 1.3.2.1,Opportunities,The Six Victories - Comprehensive Mastery Through Proven Achievement,The Triumphant Master,Opportunities - Growth Through Demonstrated Competence,1,demonstrates mastery through practical achievement under pressure
EA-027,personality_profile_27,STG 1.3.2.1,Opportunities,The Six Victories - Comprehensive Mastery Through Proven Achievement,The Triumphant Master,Opportunities - Growth Through Demonstrated Competence,2,integrates multiple skills into cohesive successful performance
EA-027,personality_profile_27,STG 1.3.2.1,Opportunities,The Six Victories - Comprehensive Mastery Through Proven Achievement,The Triumphant Master,Opportunities - Growth Through Demonstrated Competence,3,translates theoretical knowledge into tangible results
EA-027,personality_profile_27,STG 1.3.2.1,Opportunities,The Six Victories - Comprehensive Mastery Through Proven Achievement,The Triumphant Master,Opportunities - Growth Through Demonstrated Competence,4,maintains excellence across diverse challenge areas
EA-027,personality_profile_27,STG 1.3.2.1,Opportunities,The Six Victories - Comprehensive Mastery Through Proven Achievement,The Triumphant Master,Opportunities - Growth Through Demonstrated Competence,5,earns recognition through proven competence not claims
EA-027,personality_profile_27,STG 1.3.2.1,Opportunities,The Six Victories - Comprehensive Mastery Through Proven Achievement,The Triumphant Master,Opportunities - Growth Through Demonstrated Competence,6,builds confidence through accumulated victories
EA-027,personality_profile_27,STG 1.3.2.1,Opportunities,The Six Victories - Comprehensive Mastery Through Proven Achievement,The Triumphant Master,Opportunities - Growth Through Demonstrated Competence,7,validates readiness for greater responsibilities through demonstration
EA-028,personality_profile_28,STG 1.3.2.2,Achievement,The Three Wounds - Growth Through Disruption and Heartbreak,The Wounded Healer,Achievement - Transformation Through Painful Disruption,1,learns profound lessons from painful failures and disruptions
