canonical_id,profile_key,unique_identifier,specific_task_group_title,chapter_title,display_name,theme,growth_index,growth_text
EA-024,personality_profile_24,STG 1.3.1.1,Harmony,The Phoenix Protocol - Transformation Through Sacred Death and Rebirth,The Phoenix Transformer,New Beginnings - Transformation Through Release and Renewal,5,support others through transitions without pushing
EA-024,personality_profile_24,STG 1.3.1.1,Harmony,The Phoenix Protocol - Transformation Through Sacred Death and Rebirth,The Phoenix Transformer,New Beginnings - Transformation Through Release and Renewal,6,balance continuity with necessary transformation
EA-025,personality_profile_25,STG 1.3.1.2,New Beginnings,The Trial of Echoing Temptations - Testing Commitment Under Ultimate Pressure,The Temptation Resister,Stability - Leadership Tested Through Deepest Temptations,1,recognize difference between legitimate needs and temptations
EA-025,personality_profile_25,STG 1.3.1.2,New Beginnings,The Trial of Echoing Temptations - Testing Commitment Under Ultimate Pressure,The Temptation Resister,Stability - Leadership Tested Through Deepest Temptations,2,maintain humanity while pursuing cosmic purpose
EA-025,personality_profile_25,STG 1.3.1.2,New Beginnings,The Trial of Echoing Temptations - Testing Commitment Under Ultimate Pressure,The Temptation Resister,Stability - Leadership Tested Through Deepest Temptations,3,support others with compassion through their struggles
EA-025,personality_profile_25,STG 1.3.1.2,New Beginnings,The Trial of Echoing Temptations - Testing Commitment Under Ultimate Pressure,The Temptation Resister,Stability - Leadership Tested Through Deepest Temptations,4,balance commitment with self-care and relationships
EA-025,personality_profile_25,STG 1.3.1.2,New Beginnings,The Trial of Echoing Temptations - Testing Commitment Under Ultimate Pressure,The Temptation Resister,Stability - Leadership Tested Through Deepest Temptations,5,distinguish between necessary sacrifice and martyrdom
EA-025,personality_profile_25,STG 1.3.1.2,New Beginnings,The Trial of Echoing Temptations - Testing Commitment Under Ultimate Pressure,The Temptation Resister,Stability - Leadership Tested Through Deepest Temptations,6,stay grounded in why the difficult path matters
EA-026,personality_profile_26,STG 1.3.1.3,Balance,The Seven Paths - Opportunity Discernment Through Balance,The Discerning Chooser,Balance - Strategic Wisdom Through Opportunity Evaluation,1,balance evaluation with timely decision-making
EA-026,personality_profile_26,STG 1.3.1.3,Balance,The Seven Paths - Opportunity Discernment Through Balance,The Discerning Chooser,Balance - Strategic Wisdom Through Opportunity Evaluation,2,trust intuition alongside strategic analysis
EA-026,personality_profile_26,STG 1.3.1.3,Balance,The Seven Paths - Opportunity Discernment Through Balance,The Discerning Chooser,Balance - Strategic Wisdom Through Opportunity Evaluation,3,recognize when 'good enough' beats 'perfect'
EA-026,personality_profile_26,STG 1.3.1.3,Balance,The Seven Paths - Opportunity Discernment Through Balance,The Discerning Chooser,Balance - Strategic Wisdom Through Opportunity Evaluation,4,support others' choices without imposing judgment
EA-026,personality_profile_26,STG 1.3.1.3,Balance,The Seven Paths - Opportunity Discernment Through Balance,The Discerning Chooser,Balance - Strategic Wisdom Through Opportunity Evaluation,5,distinguish between careful wisdom and fearful avoidance
EA-026,personality_profile_26,STG 1.3.1.3,Balance,The Seven Paths - Opportunity Discernment Through Balance,The Discerning Chooser,Balance - Strategic Wisdom Through Opportunity Evaluation,6,maintain commitment after choosing despite other options
EA-027,personality_profile_27,STG 1.3.2.1,Opportunities,The Six Victories - Comprehensive Mastery Through Proven Achievement,The Triumphant Master,Opportunities - Growth Through Demonstrated Competence,1,ground identity in intrinsic worth beyond achievements
EA-027,personality_profile_27,STG 1.3.2.1,Opportunities,The Six Victories - Comprehensive Mastery Through Proven Achievement,The Triumphant Master,Opportunities - Growth Through Demonstrated Competence,2,pursue mastery for growth not just recognition
EA-027,personality_profile_27,STG 1.3.2.1,Opportunities,The Six Victories - Comprehensive Mastery Through Proven Achievement,The Triumphant Master,Opportunities - Growth Through Demonstrated Competence,3,support others' development without comparison
EA-027,personality_profile_27,STG 1.3.2.1,Opportunities,The Six Victories - Comprehensive Mastery Through Proven Achievement,The Triumphant Master,Opportunities - Growth Through Demonstrated Competence,4,embrace challenges where outcomes are uncertain
EA-027,personality_profile_27,STG 1.3.2.1,Opportunities,The Six Victories - Comprehensive Mastery Through Proven Achievement,The Triumphant Master,Opportunities - Growth Through Demonstrated Competence,5,distinguish genuine competence from impressive performance
EA-027,personality_profile_27,STG 1.3.2.1,Opportunities,The Six Victories - Comprehensive Mastery Through Proven Achievement,The Triumphant Master,Opportunities - Growth Through Demonstrated Competence,6,integrate humility with earned confidence
EA-028,personality_profile_28,STG 1.3.2.2,Achievement,The Three Wounds - Growth Through Disruption and Heartbreak,The Wounded Healer,Achievement - Transformation Through Painful Disruption,1,integrate lessons without clinging to wounds as identity
EA-028,personality_profile_28,STG 1.3.2.2,Achievement,The Three Wounds - Growth Through Disruption and Heartbreak,The Wounded Healer,Achievement - Transformation Through Painful Disruption,2,recognize when suffering is necessary versus unnecessary
EA-028,personality_profile_28,STG 1.3.2.2,Achievement,The Three Wounds - Growth Through Disruption and Heartbreak,The Wounded Healer,Achievement - Transformation Through Painful Disruption,3,support others' pain without requiring similar experiences
EA-028,personality_profile_28,STG 1.3.2.2,Achievement,The Three Wounds - Growth Through Disruption and Heartbreak,The Wounded Healer,Achievement - Transformation Through Painful Disruption,4,balance vulnerability about wounds with forward movement
EA-028,personality_profile_28,STG 1.3.2.2,Achievement,The Three Wounds - Growth Through Disruption and Heartbreak,The Wounded Healer,Achievement - Transformation Through Painful Disruption,5,distinguish between growth through pain and pain-seeking
EA-028,personality_profile_28,STG 1.3.2.2,Achievement,The Three Wounds - Growth Through Disruption and Heartbreak,The Wounded Healer,Achievement - Transformation Through Painful Disruption,6,heal from wounds rather than performing them
EA-029,personality_profile_29,STG 1.3.2.3,Disruption,The Balanced Choice - Adaptation Through Strategic Disruption Management,The Adaptive Innovator,Disruption - Innovation Through Rapid Adaptation Under Pressure,1,distinguish necessary adaptation from chaos-seeking
EA-029,personality_profile_29,STG 1.3.2.3,Disruption,The Balanced Choice - Adaptation Through Strategic Disruption Management,The Adaptive Innovator,Disruption - Innovation Through Rapid Adaptation Under Pressure,2,maintain stability in areas that don't require disruption
EA-029,personality_profile_29,STG 1.3.2.3,Disruption,The Balanced Choice - Adaptation Through Strategic Disruption Management,The Adaptive Innovator,Disruption - Innovation Through Rapid Adaptation Under Pressure,3,balance rapid innovation with sustainable practices
EA-029,personality_profile_29,STG 1.3.2.3,Disruption,The Balanced Choice - Adaptation Through Strategic Disruption Management,The Adaptive Innovator,Disruption - Innovation Through Rapid Adaptation Under Pressure,4,recognize when proven methods still serve versus when innovation needed
EA-029,personality_profile_29,STG 1.3.2.3,Disruption,The Balanced Choice - Adaptation Through Strategic Disruption Management,The Adaptive Innovator,Disruption - Innovation Through Rapid Adaptation Under Pressure,5,support others who thrive in stability not just chaos
EA-029,personality_profile_29,STG 1.3.2.3,Disruption,The Balanced Choice - Adaptation Through Strategic Disruption Management,The Adaptive Innovator,Disruption - Innovation Through Rapid Adaptation Under Pressure,6,integrate crisis lessons into calm systematic improvement
EA-030,personality_profile_30,STG 1.3.3.1,Restoration,The Balanced Choice - Restoration Through Difficult Decisions,The Wise Restorer,Restoration - Healing Through Balanced Decision-Making,1,distinguish thoughtful deliberation from decision avoidance
EA-030,personality_profile_30,STG 1.3.3.1,Restoration,The Balanced Choice - Restoration Through Difficult Decisions,The Wise Restorer,Restoration - Healing Through Balanced Decision-Making,2,make timely choices despite incomplete information
EA-030,personality_profile_30,STG 1.3.3.1,Restoration,The Balanced Choice - Restoration Through Difficult Decisions,The Wise Restorer,Restoration - Healing Through Balanced Decision-Making,3,trust intuition alongside analytical balance
EA-030,personality_profile_30,STG 1.3.3.1,Restoration,The Balanced Choice - Restoration Through Difficult Decisions,The Wise Restorer,Restoration - Healing Through Balanced Decision-Making,4,recognize when consultation becomes procrastination
EA-030,personality_profile_30,STG 1.3.3.1,Restoration,The Balanced Choice - Restoration Through Difficult Decisions,The Wise Restorer,Restoration - Healing Through Balanced Decision-Making,5,accept that some decisions require choosing lesser harm
EA-030,personality_profile_30,STG 1.3.3.1,Restoration,The Balanced Choice - Restoration Through Difficult Decisions,The Wise Restorer,Restoration - Healing Through Balanced Decision-Making,6,integrate speed with wisdom in decision-making
EA-031,personality_profile_31,STG 1.3.3.2,Deployment,The Six Foundations - Strategic Execution Through Coordinated Deployment,The Strategic Executor,Deployment - Systematic Achievement Through Coordinated Action,1,maintain connection to purpose amid execution details
EA-031,personality_profile_31,STG 1.3.3.2,Deployment,The Six Foundations - Strategic Execution Through Coordinated Deployment,The Strategic Executor,Deployment - Systematic Achievement Through Coordinated Action,2,empower teams rather than controlling all aspects
EA-031,personality_profile_31,STG 1.3.3.2,Deployment,The Six Foundations - Strategic Execution Through Coordinated Deployment,The Strategic Executor,Deployment - Systematic Achievement Through Coordinated Action,3,balance efficiency with human relationships
EA-031,personality_profile_31,STG 1.3.3.2,Deployment,The Six Foundations - Strategic Execution Through Coordinated Deployment,The Strategic Executor,Deployment - Systematic Achievement Through Coordinated Action,4,distinguish meaningful achievement from busy work
EA-031,personality_profile_31,STG 1.3.3.2,Deployment,The Six Foundations - Strategic Execution Through Coordinated Deployment,The Strategic Executor,Deployment - Systematic Achievement Through Coordinated Action,5,delegate coordination without losing accountability
EA-031,personality_profile_31,STG 1.3.3.2,Deployment,The Six Foundations - Strategic Execution Through Coordinated Deployment,The Strategic Executor,Deployment - Systematic Achievement Through Coordinated Action,6,integrate strategic vision with tactical execution
EA-032,personality_profile_32,STG 1.3.3.3,Passion,The Seven Stands - Patient Cultivation Through Sustained Assessment,The Patient Cultivator,Assessment - Long-Term Value Through Strategic Patience,1,balance assessment with continued forward momentum
EA-032,personality_profile_32,STG 1.3.3.3,Passion,The Seven Stands - Patient Cultivation Through Sustained Assessment,The Patient Cultivator,Assessment - Long-Term Value Through Strategic Patience,2,distinguish strategic patience from stubborn attachment
EA-032,personality_profile_32,STG 1.3.3.3,Passion,The Seven Stands - Patient Cultivation Through Sustained Assessment,The Patient Cultivator,Assessment - Long-Term Value Through Strategic Patience,3,maintain passion during necessary cultivation periods
